date,momentum,mean_reversion,risk_parity,cross_sectional_momentum,vol_breakout,pairs_trading,ml_signal,macro_rotation,carry,sentiment
2021-09-10 00:00:00+00:00,1.000760708713712,1.0136877186006408,0.9982284291662509,0.9998815245602889,0.982044053230685,0.998083482250351,1.000760708713712,1.000146167566548,1.000760708713712,1.000760708713712
2021-09-11 00:00:00+00:00,0.9957902444185119,0.9899159569813278,0.9953949105154498,1.0127931733512192,1.0127663763751016,0.9972337855593205,0.9712036237215401,1.0004772623363127,1.0019969278000294,1.0019969278000294
2021-09-12 00:00:00+00:00,0.9944573438873288,0.9846554605047285,0.9936593764234158,1.0154505864265426,0.9865904780842905,0.9965788462199486,0.9520390236094651,1.0036588283692398,1.0008788015999106,1.0008788015999106
2021-09-13 00:00:00+00:00,0.979015894760447,0.9966943547361905,0.9989174328057475,1.006459338433766,0.9926881481391493,1.001797244046706,0.9675412914037897,1.0056958079826124,1.0014185028249407,1.0014185028249407
2021-09-14 00:00:00+00:00,0.9755476576816364,1.0053354808700274,1.0030498615896,0.9932329576657024,0.9815777538776617,0.9964212025742948,0.9656661328758774,0.9992990054940668,1.0022041229073726,1.0022041229073726
2021-09-15 00:00:00+00:00,0.9777108606887873,0.9862696392505657,1.0011946049287896,1.0076841255288889,0.9751858031331289,0.9960944152775824,0.9591262958783023,0.9966916460489001,1.0022798397882933,1.0022798397882933
2021-09-16 00:00:00+00:00,0.9784629472316878,0.9922293536566573,1.002563870891517,0.9994461070620901,0.979135899168958,1.000547886390615,0.9680466458800637,0.9969803937684195,1.0015247615254308,1.0015247615254308
2021-09-17 00:00:00+00:00,0.9817359613816079,0.9751470969460623,1.004498619804012,1.0256378747088013,0.9946461673458667,1.005160523100633,0.9541419617382227,1.0022586056037295,1.0023797282647318,1.0023797282647318
2021-09-18 00:00:00+00:00,0.9863752875311615,0.9608902321622226,1.0008678716917823,1.0335568384702634,0.9882170239289856,1.0040509386046095,0.9436961632116828,0.9969571250545609,1.0018714337699315,1.0018714337699315
2021-09-19 00:00:00+00:00,0.9875577079907578,0.9912690103602366,0.9944023125690751,1.0098718363186385,0.9631232474511775,1.0070607633751343,0.9470946681969702,0.9838775419978382,0.9982286198189773,0.9982286198189773
2021-09-20 00:00:00+00:00,0.9961744407468052,0.9871479248695261,0.9883089803063259,1.0124106105181785,0.9659571708949855,1.0082160607776136,0.9559336029569324,0.9753369955993091,0.9967660072483588,0.9967660072483588
2021-09-21 00:00:00+00:00,1.0037031835894883,0.9791183659314233,0.9900281499035953,1.020847504924733,0.9555803156251066,1.0069775586201983,0.9345482259326322,0.9642893470547276,1.0004732412737407,1.0004732412737407
2021-09-22 00:00:00+00:00,0.9993178831383047,0.9824400910206531,0.9934039945216078,1.0235043052423105,0.9525905088129165,1.0100640322591579,0.9253729519474537,0.9599963109358025,1.001031494884734,1.001031494884734
2021-09-23 00:00:00+00:00,1.0045936846927297,0.9711182303971643,0.9891011291029217,1.0253999852438778,0.9480945211697392,1.0105168316896036,0.908318395696964,0.9654399680576013,0.9996019217401834,0.9996019217401834
2021-09-24 00:00:00+00:00,1.0011546208502282,0.9925402477045621,0.9890573614307303,1.0212526991522939,0.9491159648592602,1.0115665897832467,0.9174065513380932,0.9665035521362769,0.9992283549708011,0.9992283549708011
2021-09-25 00:00:00+00:00,1.0028413311724242,0.9994156494429396,0.9925763806185616,1.0178987729036852,0.9418103441862291,1.0071426623198145,0.9199493538479652,0.9634099080548916,0.9991125379631874,0.9991125379631874
2021-09-26 00:00:00+00:00,1.0040044075050731,0.99904678870721,0.9915372099767332,1.018228754003685,0.9373194837428139,1.0082813792415666,0.9225837267729976,0.9655283765684656,0.9983183281997499,0.9983183281997499
2021-09-27 00:00:00+00:00,1.0045990622792174,1.00870327816851,0.9901282341467854,1.0090010413444648,0.9333882143236745,1.0087415093437386,0.9292785232738697,0.9695660503594744,0.9972634590478431,0.9972634590478431
2021-09-28 00:00:00+00:00,1.0057413686069439,1.011017188577811,0.9892555875366051,1.004798593362054,0.9353790214505391,1.0083192015704312,0.933574327217446,0.9700882035210252,0.9981380893411819,0.9981380893411819
2021-09-29 00:00:00+00:00,1.0009692156504602,1.0194567712973783,0.9961043547060869,1.0040861489489958,0.9276545807270439,1.0114037436458772,0.9260499464178582,0.9615526106868657,0.9991425424217436,0.9991425424217436
2021-09-30 00:00:00+00:00,0.99553585197243,1.041406694793123,1.0093662869370588,1.0052940726792527,0.93015725412196,1.0166553268259702,0.9389774681656804,0.945219555321588,1.0011791960983953,1.0011791960983953
2021-10-01 00:00:00+00:00,0.9993592386287226,1.039331440717542,1.0064519609251241,1.0004153350523872,0.9267818824056581,1.0116788907460372,0.939532363351615,0.9470655961191959,1.0015377737173972,1.0015377737173972
2021-10-02 00:00:00+00:00,0.997446354235554,1.0357640462952815,1.0079998840532562,1.0001395898943701,0.9284526443608533,1.0083098136440982,0.9423559910902153,0.9477424863510456,1.001813668170735,1.001813668170735
2021-10-03 00:00:00+00:00,0.9936569897000448,1.0279890557000617,1.015125309626493,1.0059621681569808,0.922079652053155,1.0042246107753257,0.9368044050458483,0.9528897730941831,1.001136578515368,1.001136578515368
2021-10-04 00:00:00+00:00,0.991862967847138,1.0203955506618396,1.0236047690783376,1.009773494995625,0.9261878207101527,1.002289240360933,0.9379703747755407,0.961296726959824,1.0015904257932429,1.0015904257932429
2021-10-05 00:00:00+00:00,0.9771174653503891,1.0075770382076321,1.038723004506772,1.0139426590741016,0.9372984089139103,0.9927817875998366,0.9251245701121127,0.9745050092638298,1.0011383011354853,1.0011383011354853
2021-10-06 00:00:00+00:00,0.9828151419012088,1.0173323646650956,1.0305358165872265,1.0047290476154485,0.92796789872021,0.9987238455539645,0.9170102872841771,0.9676220829298597,1.0014849247331379,1.0014849247331379
2021-10-07 00:00:00+00:00,0.9808135373398548,1.0136751659101448,1.032971681236902,1.00633050752677,0.9300218865124001,0.9960171502026617,0.913494416366412,0.9698405302111095,1.001298905184149,1.001298905184149
2021-10-08 00:00:00+00:00,0.9716427261360157,1.011244083607749,1.0311279603018786,1.003451536840916,0.9312535203996143,0.9920463195251646,0.9104087139076703,0.9685090466341166,1.0018517330948975,1.0018517330948975
2021-10-09 00:00:00+00:00,0.9689525620054901,1.0057739942472241,1.0347065348990698,1.0103558656534448,0.9309630038448066,0.9883073723973402,0.9084999742721357,0.9697150314942402,1.0005385998677923,1.0005385998677923
2021-10-10 00:00:00+00:00,0.9666492211861889,0.9946245973895939,1.0474627434139543,1.0222061287592397,0.9250045958092455,0.9865389354173187,0.9133383637308367,0.9811575072686438,1.0005532189659012,1.0005532189659012
2021-10-11 00:00:00+00:00,0.9737777395290286,1.0009091500825475,1.0407179210342612,1.0170899217379992,0.9197495679415401,0.9894174433996032,0.8904863845525429,0.9741878832298806,1.0006319103623982,1.0006319103623982
2021-10-12 00:00:00+00:00,0.965454271787571,0.9933574746647315,1.0369620389901462,1.0261134953624553,0.9138727091984314,0.9896991710152467,0.8780894412127166,0.9710012120811605,1.0015050435049964,1.0015050435049964
2021-10-13 00:00:00+00:00,0.9689970006431272,0.997549342033988,1.03797568314375,1.0250865321383538,0.9070049890829981,0.9971823066794874,0.8904009995182408,0.9720096231422951,1.0017410968994576,1.0017410968994576
2021-10-14 00:00:00+00:00,0.9569715279441696,0.9807852013925342,1.0511288778956434,1.0414671815069292,0.9069753381195753,0.9837031363914307,0.8788420744947385,0.9855416336728098,1.0029138217206572,1.0029138217206572
2021-10-15 00:00:00+00:00,0.9556857788772257,0.9892783519416833,1.048495332893142,1.0377704897921343,0.907953602508119,0.9840859959600853,0.8769015094468318,0.9826165447072435,1.0025313447365105,1.0025313447365105
2021-10-16 00:00:00+00:00,0.9556103106592957,0.9794916932076462,1.0527163724895392,1.0452140190997976,0.9094077726767715,0.98386505582976,0.8804229676667521,0.9861081634026921,1.0022515471648836,1.0022515471648836
2021-10-17 00:00:00+00:00,0.9541248683558823,0.9780504134548159,1.0549597190096853,1.0487590100903557,0.9016520899276329,0.9793107352913704,0.8867808775484265,0.9872605958606634,1.0020706384971942,1.0020706384971942
2021-10-18 00:00:00+00:00,0.9526685404823779,0.977693185203968,1.0621781417244391,1.0492103771768033,0.9052148024422507,0.9783776488687222,0.8819167611029998,0.9948707451883826,1.0024774429310053,1.0024774429310053
2021-10-19 00:00:00+00:00,0.9512054521743069,0.9703272213086536,1.0659197477501472,1.049693764010726,0.9033365733678395,0.9828313305051718,0.8817373639549936,1.001181117381826,1.0038831885012631,1.0038831885012631
2021-10-20 00:00:00+00:00,0.9519828580243547,0.993028547886941,1.052672678179375,1.0352029134096836,0.888335101695876,0.9856352071842014,0.881522961379643,0.9895875579130587,1.003449283877065,1.003449283877065
2021-10-21 00:00:00+00:00,0.9524062621557214,1.009551555472249,1.0446602810697296,1.0257875154467007,0.8785394004762653,0.9855916820880865,0.8883848559690213,0.9828083711683225,1.0036791554050333,1.0036791554050333
2021-10-22 00:00:00+00:00,0.9505916886154467,0.997021824179662,1.0428471238045272,1.0221770025096055,0.8834138210324456,0.988169480074478,0.8958273296051827,0.981628531008251,1.0044223872774287,1.0044223872774287
2021-10-23 00:00:00+00:00,0.9528666992470107,0.9984530055157209,1.0457800660437568,1.0241830930873226,0.8803304596109842,0.987363512271989,0.9001615617454232,0.9837289740480976,1.003819720337,1.003819720337
2021-10-24 00:00:00+00:00,0.9424338237083517,0.9796015130134815,1.0466895954066062,1.0307720582248439,0.8874759954854168,0.9817966079557127,0.9016760408154223,0.9864301878351984,1.0048728709967303,1.0048728709967303
2021-10-25 00:00:00+00:00,0.9497684322412653,1.0001665682829886,1.0325644651634809,1.012339468161684,0.8723979562137745,0.9874478207247723,0.8923040856698178,0.9754104168439686,1.0052314572643328,1.0052314572643328
2021-10-26 00:00:00+00:00,0.9499102146757965,0.996436837070553,1.033209584227198,1.026494200440648,0.8730469761902607,0.9870389862715061,0.8996323115056368,0.9722949950388162,1.0030852940347836,1.0030852940347836
2021-10-27 00:00:00+00:00,0.9599644403172936,0.9949407553662795,1.0393967833122928,1.021042628635952,0.8697808317753053,0.9788646625666668,0.9056385127442427,0.9786277858365698,1.0048035076115631,1.0048035076115631
2021-10-28 00:00:00+00:00,0.9586493422116447,0.9984400176308521,1.0431663195834127,1.0184251792889705,0.8586546322447639,0.9778920313119741,0.9073834153321919,0.9824173861607369,1.0053833138991546,1.0053833138991546
2021-10-29 00:00:00+00:00,0.9592961263285236,1.0037219153203851,1.0453164192508977,1.017587405947656,0.8580842909434263,0.9773362966195448,0.9063498595800158,0.9825930808674019,1.004545188504861,1.004545188504861
2021-10-30 00:00:00+00:00,0.9585816905128974,1.006021143440153,1.041984002192278,1.012266618092639,0.8501490125500198,0.9776213052412518,0.9058408817073277,0.9804313739324108,1.0048692299868816,1.0048692299868816
2021-10-31 00:00:00+00:00,0.9469370620171268,1.0006008302166454,1.031169978299971,1.0286827998502073,0.851471385336301,0.9781634897919209,0.8977716259649764,0.9719253915717119,1.0054111619706356,1.0054111619706356
2021-11-01 00:00:00+00:00,0.9523448430303468,0.9982027378638361,1.0392918164240632,1.0270618553927937,0.848167098844242,0.9761820466186815,0.8978296011239435,0.9806558211536628,1.0061476047259108,1.0061476047259108
2021-11-02 00:00:00+00:00,0.9567484056645428,0.9992784315728707,1.0373292138149428,1.0237816580663437,0.8464475159339296,0.9745544820172339,0.8961013668633009,0.9808019770810229,1.0072621492848872,1.0072621492848872
2021-11-03 00:00:00+00:00,0.958285348210733,0.9868850675271996,1.0318419837357973,1.0309466729504884,0.8461882240811571,0.9722187936355383,0.8870233525968331,0.9760939769976352,1.0068971140098812,1.0068971140098812
2021-11-04 00:00:00+00:00,0.9529102760903595,1.0009810730945163,1.0293567585299126,1.031133742270704,0.828032162988566,0.9744256673816684,0.8977845777637277,0.9714665050849145,1.0066148538477533,1.0066148538477533
2021-11-05 00:00:00+00:00,0.9554305217604491,0.9937604324370128,1.033740024378859,1.0356296288293487,0.8309346666435622,0.9745471477343669,0.8995933626506597,0.9758031753196461,1.0069869928344406,1.0069869928344406
2021-11-06 00:00:00+00:00,0.9558750331886866,0.9912582567265841,1.0380960310221439,1.033726719734549,0.8247965781130524,0.9754087158732011,0.9014736356728997,0.9800967387076802,1.0074648511275694,1.0074648511275694
